NodeID,Caption,IPAddress,Vendor,MachineType,HealthTier,CPULoad_Pct,PercentMemoryUsed_Pct,AvgResponseTime_ms,Status,StatusDescription,City,SystemUpTime_Sec,LastSync
2762,Pune-Encora-TCL ILL-PE,115.110.103.229,Unknown,Unknown,High,-2,0,16,1,Node status is Up.,Pune-Encora,0.0,2026-08-18T12:04:49.7970000
2763,Pune-Encora-Teleglobal ILL-PE,103.68.8.185,Unknown,Unknown,High,-2,0,3,1,Node status is Up.,Pune-Encora,0.0,2026-08-18T12:04:49.7970000
2764,Pune-Encora-Teleglobal ILL-CE,103.68.8.186,Unknown,Unknown,High,-2,0,3,1,Node status is Up.,Pune-Encora,0.0,2026-08-18T12:04:49.7970000
2765,Chennai-Encora-TCL ILL-PE,14.142.185.249,Unknown,Unknown,High,-2,0,8,1,Node status is Up.,Chennai-Encora,0.0,2026-08-18T12:04:34.5370000
2766,Ahmedabad-Encora-TCLILL-PE,219.65.62.57,Unknown,Unknown,High,-2,0,26,1,Node status is Up.,Ahmedabad-Encora,0.0,2026-08-18T12:04:34.5370000
2767,Ahmedabad-Encora-Blazenet ILL-PE,120.72.91.233,Unknown,Unknown,High,-2,0,36,1,Node status is Up.,Ahmedabad-Encora,0.0,2026-08-18T12:04:34.5370000
2768,Ahmedabad-Encora-Blazenet ILL-CE,120.72.91.234,Unknown,Unknown,High,-2,0,28,1,Node status is Up.,Ahmedabad-Encora,0.0,2026-08-18T12:04:38.6170000
2769,IGSHYPVSRVR05,192.168.90.49,Windows,Hyper-V Server,Low,12,20,16,14,"Node status is Critical, D:\ Label:DATA_Volume 88F58506 Critical.",Pune-Encora,2286609.0,2026-08-18T12:04:38.6170000
2771,ENCHYPVSRVR04,192.168.90.224,Windows,Hyper-V Server,Medium,5,26,17,3,"Node status is Warning, D:\ Label:DATA B41F715F Warning.",Pune-Encora,2388055.0,2026-08-18T12:04:33.1930000
2772,ENCPUNPDC01,192.168.90.3,Windows,Windows 2019 Server,High,17,55,16,1,Node status is Up.,Pune-Encora,3412509.0,2026-08-18T12:04:38.6170000
2773,Router-Craiova,192.168.100.254,MikroTik,RB1200,Medium,0,5,-1,9,Node status is Unmanaged.,Craiova-Encora,11650614.0,2026-08-18T12:04:38.6170000
2774,Craiova-Backup-Router,192.168.100.253,MikroTik,RB1200,Medium,0,4,-1,9,Node status is Unmanaged.,Craiova-Encora,8023521.0,2026-08-18T12:04:38.6170000
2775,XGS1935-Craiova-Access Switch,192.168.101.252,ZyXEL Communications Corp.,ZyWALL USG 100,Medium,-2,-2,-1,9,Node status is Unmanaged.,Craiova-Encora,5614907.0,2026-08-18T12:04:34.5370000
2776,UB-SFT-Craiova-Wireless Management,192.168.101.231,net-snmp,net-snmp - Linux,Medium,12,73,-1,9,Node status is Unmanaged.,Craiova-Encora,760529.3125,2026-08-18T12:04:34.5370000
2777,UB-SFT-CR-01,192.168.101.232,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Craiova-Encora,0.0,2026-08-18T12:04:38.6170000
2778,UB-SFT-CR-02,192.168.101.233,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Craiova-Encora,0.0,2026-08-18T12:04:38.6170000
2779,UB-SFT-CR-03,192.168.101.234,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Craiova-Encora,0.0,2026-08-18T12:04:38.6170000
2780,RO-Craiova-AccessPoint-Guest1,192.168.102.247,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Craiova-Encora,0.0,2026-08-18T12:04:38.6170000
2781,RO-Craiova-AccessPoint-Guest2,192.168.102.248,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Craiova-Encora,0.0,2026-08-18T12:04:38.6170000
2782,MK-Skopje-Internet-Router,192.168.120.254,MikroTik,RB1200,Medium,0,5,-1,9,Node status is Unmanaged.,Skopje-Encora,7758165.0,2026-08-18T12:04:34.5370000
2783,Skopje-Wireless Management,192.168.123.10,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Skopje-Encora,0.0,2026-08-18T12:04:34.5370000
2784,Skopje-Access Point-01,192.168.123.11,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Skopje-Encora,0.0,2026-08-18T12:04:38.6170000
2785,Skopje-Access Point-03,192.168.123.13,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Skopje-Encora,0.0,2026-08-18T12:04:38.6170000
2786,Skopje-Access Point-02,192.168.123.12,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Skopje-Encora,0.0,2026-08-18T12:04:34.5370000
2787,FortiGate_VM64_AZURE,10.90.72.8,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Azure-Encora,0.0,2026-08-18T12:04:33.1930000
2788,ENCORA_AHD_AP01,192.168.131.2,Unknown,Unknown,High,-2,0,27,1,Node status is Up.,Ahmedabad-Encora,0.0,2026-08-18T12:04:38.6170000
2789,ENCORA_AHD_AP02,192.168.131.5,Unknown,Unknown,High,-2,0,27,1,Node status is Up.,Ahmedabad-Encora,0.0,2026-08-18T12:04:38.6170000
2790,ENCORA_AHD_AP03,192.168.131.3,Unknown,Unknown,High,-2,0,29,1,Node status is Up.,Ahmedabad-Encora,0.0,2026-08-18T12:04:38.6170000
2791,ENCORA_AHD_AP04,192.168.131.4,Unknown,Unknown,High,-2,0,27,1,Node status is Up.,Ahmedabad-Encora,0.0,2026-08-18T12:04:38.6170000
2797,GS1900-BUC-PoE-WiFi,192.168.13.249,Unknown,Unknown,Low,-2,-2,1,14,"Node status is Critical, SNMP polling is failing: 'SNMPv3 Error - Packet decoding failed on the remote machine. This may be caused by incorrect encryption password or malformed SNMPv3 message'.",Bucharest-Encora,,2026-08-18T12:04:45.9170000
2799,BUC-AccessPoint-Guest-Receptie,192.168.1.11,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Bucharest-Encora,0.0,2026-08-18T12:04:45.9170000
2801,BUC-AccessPoint-Guest-Bucatarie,192.168.1.14,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Bucharest-Encora,0.0,2026-08-18T12:04:45.9170000
2802,UB-Buc-Wireless-Management,192.168.13.248,Unknown,Unknown,Low,-2,-2,1,14,"Node status is Critical, SNMP polling is failing: 'SNMPv3 Authentication Failed - The authentication digest did not match. This typically indicates an incorrect authentication password or key'.",Bucharest-Encora,,2026-08-18T12:04:45.9170000
2804,UB-Ent-AP03-Receptie,192.168.13.245,Unknown,Unknown,High,-2,0,4,1,Node status is Up.,Bucharest-Encora,0.0,2026-08-18T12:04:45.9170000
2805,UB-Ent-AP04-Delivery,192.168.13.244,Unknown,Unknown,High,-2,0,1,1,Node status is Up.,Bucharest-Encora,0.0,2026-08-18T12:04:45.9170000
2806,FG-201F-FW-PRI,192.168.110.129,"Fortinet, Inc.",Fortigate fgt201F,High,2,52,66,1,Node status is Up.,Manila-Encora,1471081.125,2026-08-18T12:04:34.5370000
2808,FORTIAP-231F AP2,192.168.106.5,Unknown,Unknown,High,-2,0,67,1,Node status is Up.,Manila-Encora,0.0,2026-08-18T12:04:38.6170000
2810,FORTIAP-231F AP4,192.168.106.4,Unknown,Unknown,High,-2,0,67,1,Node status is Up.,Manila-Encora,0.0,2026-08-18T12:04:38.6170000
2811,Manila-CORE-SW1,192.168.110.130,"Fortinet, Inc.",FortiSwitch 124F-FPOE,High,-2,-2,67,1,Node status is Up.,Manila-Encora,1471091.125,2026-08-18T12:04:38.6170000
2812,Manila-CORE-SW2,192.168.110.131,"Fortinet, Inc.",FortiSwitch 124F-FPOE,High,-2,-2,67,1,Node status is Up.,Manila-Encora,1471106.0,2026-08-18T12:04:38.6170000
2813,Node2-sophos-sjo-fw,192.168.11.241,Unknown,Unknown,Medium,-2,-2,-1,9,Node status is Unmanaged.,Encora-Costa Rica-Main Datacenter,,2026-08-18T12:04:34.5370000
2814,ENCCSASJOSW2SRV_4508,192.168.11.29,Unknown,Unknown,High,-2,0,279,1,Node status is Up.,Encora-Costa Rica-Main Datacenter,0.0,2026-08-18T12:04:38.6170000
2815,ENCCSASJOSW4520,192.168.154.5,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Encora-Costarica-Condal,0.0,2026-08-18T12:04:33.1930000
2816,Node2-ENCCSASJOFW4609,192.168.154.2,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Encora-Costarica-Condal,0.0,2026-08-18T12:04:38.6170000
2817,ENCCSAHERSW2_4516,192.168.203.21,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Encora-Costarica-Heredia Office,0.0,2026-08-18T12:04:38.6170000
2818,ENCCSAHERAP4176,192.168.203.30,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Encora-Costarica-Heredia Office,0.0,2026-08-18T12:04:38.6170000
2819,ENCCSAHERAP4181,192.168.203.31,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Encora-Costarica-Heredia Office,0.0,2026-08-18T12:04:38.6170000
2820,ENCCSAHERAP4183,192.168.203.32,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Encora-Costarica-Heredia Office,0.0,2026-08-18T12:04:38.6170000
2821,ENCCSAHERAP4186,192.168.203.33,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Encora-Costarica-Heredia Office,0.0,2026-08-18T12:04:38.6170000
2822,ENCCSAHERAP4175,192.168.203.34,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Encora-Costarica-Heredia Office,0.0,2026-08-18T12:04:38.6170000
2823,ENCCSAHERAP4179,192.168.203.35,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Encora-Costarica-Heredia Office,0.0,2026-08-18T12:04:38.6170000
2824,Node2-sophos-lim-fw,192.168.66.241,Unknown,Unknown,Medium,-2,-2,-1,9,Node status is Unmanaged.,Peru-Lima Office-Encora,,2026-08-18T12:04:34.5370000
2825,CSA-LIM-AP10,192.168.66.69,Unknown,Unknown,High,-2,0,287,1,Node status is Up.,Peru-Lima Office-Encora,0.0,2026-08-18T12:04:38.6170000
2826,CSA-LIM-AP9,192.168.66.79,Unknown,Unknown,High,-2,0,287,1,Node status is Up.,Peru-Lima Office-Encora,0.0,2026-08-18T12:04:38.6170000
2827,CSA-LIM-AP7,192.168.66.73,Unknown,Unknown,High,-2,0,286,1,Node status is Up.,Peru-Lima Office-Encora,0.0,2026-08-18T12:04:38.6170000
2828,CSA-LIM-AP4,192.168.66.66,Unknown,Unknown,High,-2,0,286,1,Node status is Up.,Peru-Lima Office-Encora,0.0,2026-08-18T12:04:38.6170000
2829,Node1-ENCCSASCAFW,192.168.188.10,Unknown,Unknown,Low,-2,-2,273,14,"Node status is Critical, SNMP polling is failing: 'Request timed out - Possible causes include network issues, incorrect community string or SNMPv3 credentials, or device not responding.'.",Encora-CostaRica-Backup DataCenter,,2026-08-18T12:04:34.5370000
2830,Node1-ENCCSASCAFW,192.168.188.241,Unknown,Unknown,Medium,-2,-2,-1,9,Node status is Unmanaged.,Encora-CostaRica-Backup DataCenter,,2026-08-18T12:04:34.5370000
2831,ENCSWSCA1881(main),192.168.188.1,Unknown,Unknown,Low,-2,-2,275,14,"Node status is Critical, SNMP polling is failing: 'Request timed out - Possible causes include network issues, incorrect community string or SNMPv3 credentials, or device not responding.'.",Encora-CostaRica-Backup DataCenter,,2026-08-18T12:04:34.5370000
2832,Node2-ENCCSACALFW,192.168.97.2,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Colombia,0.0,2026-08-18T12:04:38.6170000
2833,CSA-CAL-AP4,192.168.97.18,Unknown,Unknown,High,-2,0,279,1,Node status is Up.,Colombia,0.0,2026-08-18T12:04:38.6170000
2834,CSA-CAL-AP3,192.168.97.17,Unknown,Unknown,High,-2,0,279,1,Node status is Up.,Colombia,0.0,2026-08-18T12:04:38.6170000
2835,ENC-AHD-SW-01,192.168.131.130,"Fortinet, Inc.",FSW_148F,High,20,40,26,1,Node status is Up.,Ahmedabad-Encora,2689675.25,2026-08-18T12:04:34.5370000
2836,ENC-AHD-SW-02,192.168.131.131,"Fortinet, Inc.",FSW_124F,High,7,37,27,1,Node status is Up.,Ahmedabad-Encora,2689695.75,2026-08-18T12:04:34.5370000
2837,ENC-AHD-SW-03,192.168.131.132,"Fortinet, Inc.",FSW_148F,High,12,40,26,1,Node status is Up.,Ahmedabad-Encora,2690249.0,2026-08-18T12:04:34.5370000
2838,ENC-AHD-SW-04-Mid-Server-01,192.168.131.133,"Fortinet, Inc.",FSW_148F,High,6,40,27,1,Node status is Up.,Ahmedabad-Encora,2689611.0,2026-08-18T12:04:38.6170000
2839,INPN-CORE-SW1,192.168.72.131,"Fortinet, Inc.",FSW_1024E,High,11,9,15,1,Node status is Up.,Pune-Encora,5112572.5,2026-08-18T12:04:38.6170000
2840,INPN-SW-DMZ,10.30.252.7,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Pune-Encora,0.0,2026-08-18T12:04:38.6170000
2841,INPN-SW-POE-01,192.168.72.132,"Fortinet, Inc.",FortiSwitch 124F-FPOE,High,-2,-2,15,1,Node status is Up.,Pune-Encora,5356313.0,2026-08-18T12:04:38.6170000
2842,BAN-DMZ-GF-DC-01,172.16.11.2,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Bangalore-Encora,0.0,2026-08-18T12:04:38.6170000
2843,Circle-Life-AP_GF_03,172.23.1.17,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Bangalore-Encora,0.0,2026-08-18T12:04:38.6170000
2844,Circle-Life-AP_GF_01,172.23.1.18,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Bangalore-Encora,0.0,2026-08-18T12:04:38.6170000
2845,EDCMXVSHMOOPMA,172.20.1.35,Windows,Windows 2019 Server,Low,7,66,262,14,"Node status is Critical, D:\ Label:SSS_X64FRE_EN-US_DV9 CF830D2F Critical.",Mexico,989919.0,2026-08-18T12:04:45.2530000
2847,EDCMXPSHMOHVM,172.20.1.50,Windows,Hyper-V Server,Medium,7,82,0,1,Node status is Up.,Mexico Hermosilo Encora,557045.0,2026-08-18T12:04:45.2530000
2848,ENCBANMEOPM01,172.16.21.83,Windows,Windows 2019 Server,High,29,50,50,1,Node status is Up.,Bangalore-Encora,2295933.0,2026-08-18T12:04:45.2530000
2849,ENCOPDBANPFIN01,192.168.36.21,Windows,Windows 2019 Server,High,0,24,35,1,Node status is Up.,Bangalore-Encora,238456.0,2026-08-18T12:04:45.2530000
2850,IGSMGDPM,172.16.31.42,Windows,Hyper-V Server,High,11,50,35,1,Node status is Up.,,1818702.0,2026-08-18T12:04:45.2530000
2851,IGSMGVDC01,172.16.21.5,Windows,Windows 2019 Server,High,40,35,138,1,Node status is Up.,Bangalore-Encora,2291478.0,2026-08-18T12:04:45.2530000
2852,ENCSABFW001-STBY,10.127.20.2,Unknown,Unknown,Medium,-2,-2,-1,9,Node status is Unmanaged.,Brazil Campinas (SAB) - Encora,0.0,2026-08-18T12:04:38.6170000
2854,ENCSABAWSFW01,18.230.63.154,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Brazil Campinas (SAB) - Encora,0.0,2026-08-18T12:04:38.6170000
2855,ENCSABRTMUNDIVOX,10.127.10.241,Unknown,Unknown,High,-2,0,358,1,Node status is Up.,Brazil Campinas (SAB) - Encora,0.0,2026-08-18T12:04:38.6170000
2859,ENCSABCPQW0198,10.127.10.198,Unknown,Unknown,High,-2,0,363,1,Node status is Up.,Brazil Campinas (SAB) - Encora,0.0,2026-08-18T12:04:38.6170000
2860,ENCSABCPQW0200,10.127.10.200,Unknown,Unknown,High,-2,0,361,1,Node status is Up.,Brazil Campinas (SAB) - Encora,0.0,2026-08-18T12:04:38.6170000
2861,ENCSABCPQW0201-1,10.127.10.201,Unknown,Unknown,High,-2,0,363,1,Node status is Up.,Brazil Campinas (SAB) - Encora,0.0,2026-08-18T12:04:38.6170000
2862,ENCSABCPQW0205,10.127.10.205,Unknown,Unknown,High,-2,0,362,1,Node status is Up.,Brazil Campinas (SAB) - Encora,0.0,2026-08-18T12:04:38.6170000
2863,ENCSABCPQW0210,10.127.10.210,Unknown,Unknown,High,-2,0,361,1,Node status is Up.,Brazil Campinas (SAB) - Encora,0.0,2026-08-18T12:04:34.5370000
2865,ENCSABCPQW0239,10.127.10.239,Unknown,Unknown,High,-2,0,361,1,Node status is Up.,Brazil Campinas (SAB) - Encora,0.0,2026-08-18T12:04:34.5370000
2866,SAB-AP-101,10.127.10.124,Unknown,Unknown,High,-2,0,362,1,Node status is Up.,Brazil Campinas (SAB) - Encora,0.0,2026-08-18T12:04:38.6170000
2867,SAB-AP-102,10.127.10.126,Unknown,Unknown,High,-2,0,359,1,Node status is Up.,Brazil Campinas (SAB) - Encora,0.0,2026-08-18T12:04:38.6170000
2868,SAB-AP-103,10.127.10.130,Unknown,Unknown,High,-2,0,359,1,Node status is Up.,Brazil Campinas (SAB) - Encora,0.0,2026-08-18T12:04:38.6170000
2869,SAB-AP-444,10.127.10.129,Unknown,Unknown,High,-2,0,360,1,Node status is Up.,Brazil Campinas (SAB) - Encora,0.0,2026-08-18T12:04:38.6170000
2870,EDCMXGWHMO,172.20.0.1,net-snmp,net-snmp - Linux,High,12,73,261,1,Node status is Up.,Mexico Hermosilo Encora,406019.1875,2026-08-18T12:04:47.2330000
2871,EDCMXHMON1SW1,172.20.0.11,Broadcom Corporation,Broadcom Corporation,High,-2,-2,262,1,Node status is Up.,Mexico Hermosilo Encora,11497285.0,2026-08-18T12:04:47.2330000
2872,EDCMXHMON1SW2,172.20.0.12,Broadcom Corporation,Broadcom Corporation,High,-2,-2,262,1,Node status is Up.,Mexico Hermosilo Encora,11496112.0,2026-08-18T12:04:47.2330000
2873,EDCMXHMON1SW3,172.20.0.13,Broadcom Corporation,Broadcom Corporation,High,-2,-2,262,1,Node status is Up.,Mexico Hermosilo Encora,11498112.0,2026-08-18T12:04:47.2330000
2874,EDCMXHMON1SW4,172.20.0.14,Broadcom Corporation,Broadcom Corporation,High,-2,-2,262,1,Node status is Up.,Mexico Hermosilo Encora,11496575.0,2026-08-18T12:04:47.2330000
2875,EDCMXHMON1SW5,172.20.0.15,Broadcom Corporation,Broadcom Corporation,High,-2,-2,265,1,Node status is Up.,Mexico Hermosilo Encora,11496947.0,2026-08-18T12:04:47.2330000
2876,EDCMXHMON1SW6,172.20.0.16,Broadcom Corporation,Broadcom Corporation,High,-2,-2,262,1,Node status is Up.,Mexico Hermosilo Encora,11498371.0,2026-08-18T12:04:47.2330000
2877,ENCSFTBUCVMOPM1,192.168.15.51,Windows,Windows 2022 Server,Medium,1,46,-1,9,Node status is Unmanaged.,,372554.0,2026-08-18T12:04:45.2530000
2878,EDCMXHMON1SW7,172.20.0.17,Broadcom Corporation,Broadcom Corporation,High,-2,-2,263,1,Node status is Up.,Mexico Hermosilo Encora,11497724.0,2026-08-18T12:04:47.2330000
2879,EDCMXHMON1SW8,172.20.0.18,Broadcom Corporation,Broadcom Corporation,High,-2,-2,262,1,Node status is Up.,Mexico Hermosilo Encora,11495715.0,2026-08-18T12:04:47.2330000
2880,EDCMXHMON1AP01,172.20.0.51,Unknown,Unknown,High,-2,0,261,1,Node status is Up.,Mexico Hermosilo Encora,0.0,2026-08-18T12:04:47.2330000
2881,EDCMXHMON1AP02,172.20.0.52,Unknown,Unknown,High,-2,0,261,1,Node status is Up.,Mexico Hermosilo Encora,0.0,2026-08-18T12:04:47.2330000
2882,EDCMXHMON1AP03,172.20.0.53,Unknown,Unknown,High,-2,0,261,1,Node status is Up.,Mexico Hermosilo Encora,0.0,2026-08-18T12:04:47.2330000
2883,EDCMXHMON1AP04,172.20.0.54,Unknown,Unknown,High,-2,0,261,1,Node status is Up.,Mexico Hermosilo Encora,0.0,2026-08-18T12:04:47.2330000
2884,EDCMXHMON1AP05,172.20.0.55,Unknown,Unknown,High,-2,0,262,1,Node status is Up.,Mexico Hermosilo Encora,0.0,2026-08-18T12:04:47.2330000
2885,EDCMXGWSLP,172.20.40.1,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Mexico San Luis Potosi Encora,0.0,2026-08-18T12:04:38.6170000
2886,EDCMXSLPSW01,172.20.40.11,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Mexico San Luis Potosi Encora,0.0,2026-08-18T12:04:34.5370000
2887,ESCRITORIOS,172.20.40.147,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Mexico San Luis Potosi Encora,0.0,2026-08-18T12:04:34.5370000
2888,POLYROOM,172.20.40.122,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Mexico San Luis Potosi Encora,0.0,2026-08-18T12:04:34.5370000
2889,RECEPCION,172.20.40.237,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Mexico San Luis Potosi Encora,0.0,2026-08-18T12:04:34.5370000
2890,COCHERA,172.20.40.210,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Mexico San Luis Potosi Encora,0.0,2026-08-18T12:04:38.6170000
2891,ENCUSAGWSJC,172.20.56.1,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,USA SJC Encora,0.0,2026-08-18T12:04:38.6170000
2892,ENCUSASJCSW01,172.20.56.84,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,USA SJC Encora,0.0,2026-08-18T12:04:38.6170000
2893,ENCUSASJCAP01,172.20.56.5,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,USA SJC Encora,0.0,2026-08-18T12:04:38.6170000
2894,ENCUSASJCAP02,172.20.56.6,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,USA SJC Encora,0.0,2026-08-18T12:04:38.6170000
2895,ENCUSASJCAP03,172.20.56.7,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,USA SJC Encora,0.0,2026-08-18T12:04:38.6170000
2896,ENCUSASJCAP04,172.20.56.8,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,USA SJC Encora,0.0,2026-08-18T12:04:38.6170000
2898,INDENCOPDCS,192.168.90.32,Linux,Ubuntu,Low,2,85,31,14,"Node status is Critical, Cached memory Critical.",,4117237.0,2026-08-18T12:04:45.2530000
2899,ENCOPDBANNXHYP01,172.16.21.246,Nutanix Inc.,Nutanix AHV Host,High,19,60,35,1,Node status is Up.,,0.0,2026-08-18T12:04:45.2530000
2900,ENCOPDBANNXHYP02,172.16.21.247,Nutanix Inc.,Nutanix AHV Host,High,21,41,35,1,Node status is Up.,,0.0,2026-08-18T12:04:45.2530000
2901,ENCOPDBANNXHYP03,172.16.21.248,Nutanix Inc.,Nutanix AHV Host,High,10,78,35,1,Node status is Up.,,0.0,2026-08-18T12:04:45.2530000
2902,BANEL,192.168.15.53,Windows,Hyper-V Server,High,1,34,0,1,Node status is Up.,Bucharest-Encora,112694.0,2026-08-18T12:04:45.9170000
2903,BARESI,192.168.15.242,Windows,Hyper-V Server,High,4,24,175,1,Node status is Up.,,143539.0,2026-08-18T12:04:45.2530000
2904,SWANSON,192.168.15.111,Windows,Hyper-V Server,High,7,36,172,1,Node status is Up.,SFT-Bucharest-Encora,135825.0,2026-08-18T12:04:45.2530000
2905,EDCMXPSCUUHVM,172.20.1.20,Windows,Hyper-V Server,High,4,66,0,1,Node status is Up.,Mexico Hermosilo Encora,563811.0,2026-08-18T12:04:45.2530000
2906,TOSTAO,192.168.15.112,Windows,Hyper-V Server,High,7,31,0,1,Node status is Up.,Bucharest-Encora,115599.0,2026-08-18T12:04:45.9170000
2908,192.168.100.241,192.168.100.241,Windows,Hyper-V Server,Low,0,41,-1,2,"Node status is Down, C:\ Label: 9AD2C908 Unreachable.",SFT-Bucharest-Encora,0.0,2026-08-18T12:04:38.6170000
2909,UB-Ent-01-HR,192.168.13.247,Unknown,Unknown,High,-2,0,7,1,Node status is Up.,Bucharest-Encora,0.0,2026-08-18T12:04:45.9170000
2910,BUC-AP-Guest-HR,192.168.1.12,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Bucharest-Encora,0.0,2026-08-18T12:04:45.2530000
2911,BUC-AP-Guest-FTOS,192.168.1.10,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Bucharest-Encora,0.0,2026-08-18T12:04:45.2530000
2912,ENCSABVOPMC01,10.127.20.32,Windows,Windows 2022 Server,High,2,61,303,1,Node status is Up.,,1736982.375,2026-08-18T12:04:45.2530000
2915,10.127.10.11,10.127.10.11,VMware Inc.,VMware ESX Server,High,18,73,370,1,Node status is Up.,,0.0,2026-08-18T12:04:45.2530000
2916,10.127.10.10,10.127.10.10,VMware Inc.,VMware ESX Server,Medium,58,84,369,1,Node status is Up.,,0.0,2026-08-18T12:04:45.2530000
2917,10.127.20.21,10.127.20.21,VMware Inc.,VMware vCenter Server,High,-2,0,0,1,Node status is Up.,Brazil Campinas (SAB) - Encora,0.0,2026-08-18T12:04:45.2530000
2920,ENCSABCPQW0151-1,10.127.10.151,Cisco,Cisco Catalyst 29xxStack,High,40,22,363,1,Node status is Up.,Brazil Campinas (SAB) - Encora,13952188.0,2026-08-18T12:04:38.6170000
2922,Campinas-Brazil-Encora-Mundivox ILL,164.163.6.33,Unknown,Unknown,High,-2,0,116,1,Node status is Up.,Brazil Campinas (SAB) - Encora,0.0,2026-08-17T23:34:33.0630000
2923,Costa Rica- Main Datacenter -Encora -telecable ILL-PE,138.118.83.41,Unknown,Unknown,High,-2,0,75,1,Node status is Up.,Encora-Costa Rica-Main Datacenter,0.0,2026-08-17T23:34:40.2900000
2924,"Costa Rica, Main Datacenter-Encora- Ufinetlatam ILL-PE",181.78.224.129,Unknown,Unknown,High,-2,0,96,1,Node status is Up.,Encora-Costa Rica-Main Datacenter,0.0,2026-08-17T23:34:28.9570000
2925,"Costa Rica,-Backup Datacente -Encora-rufinetlatam ILL-PE",181.78.224.145,Unknown,Unknown,High,-2,0,84,1,Node status is Up.,Encora-CostaRica-Backup DataCenter,0.0,2026-08-17T23:34:28.9570000
2926,Costa Rica-Backup Datacente-Encora-Ufinetlatam(200MB)-ILL-PE,181.78.224.201,Unknown,Unknown,High,-2,0,82,1,Node status is Up.,Encora-CostaRica-Backup DataCenter,0.0,2026-08-17T23:34:28.9570000
2927,ENCSABFW001-MASTER,10.127.62.1,Unknown,Unknown,Low,-2,-2,362,14,"Node status is Critical, SNMP polling is failing: 'Cannot retrieve the required OID on the target device.'.",Brazil Campinas (SAB) - Encora,0.0,2026-08-18T12:04:38.6170000
2928,Costa Rica-Condal Encora-Ufinet ILL-PE,181.78.224.185,Unknown,Unknown,High,-2,0,85,1,Node status is Up.,Encora-Costarica-Condal,0.0,2026-08-17T23:34:28.9570000
2929,Costa Rica-Heredia-Encora-Ufinet ILL-PE,168.232.29.173,Unknown,Unknown,High,-2,0,102,1,Node status is Up.,Encora-Costarica-Heredia Office,0.0,2026-08-17T23:34:28.9570000
